id,name,description,PerkType,icon_url,ConditionText,CompatibleEquipment,ExclusiveLabels,ExclusiveLabel,CraftModItem,GeneratedLabel
perkid_runeglassgem_arcanesub_mana,Siphoning Arcane Ward,+5% Arcane Damage Absorption. +0.8 Mana on hit (2s cooldown). (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/sapphirecutt4_mana.png,,,,,,
perkid_runeglassgem_arcaneadd_fire,Ignited Empowered,"Convert 50% of damage dealt to Arcane (If FOC is higher, replace weapon scaling with FOC, but at 55% scaling). Hits inflict Burn, dealing ${8 * perkMultiplier}% Fire damage per second for 2s. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/items/runeglass/sapphirecutt4_fire.png,,,,,,
perkid_runeglassgem_arcanesub_fire,Ignited Arcane Ward,+5% Arcane Damage Absorption. Your Fire attacks deal +2% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/sapphirecutt4_fire.png,,,,,,
perkid_runeglassgem_arcaneadd_ice,Frozen Empowered,"Convert 50% of damage dealt to Arcane (If FOC is higher, replace weapon scaling with FOC, but at 55% scaling). Hits inflict Frostburn, dealing ${8 * perkMultiplier}% Ice damage per second for 2s. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/items/runeglass/sapphirecutt4_ice.png,,,,,,
perkid_runeglassgem_arcanesub_ice,Frozen Arcane Ward,+5% Arcane Damage Absorption. Your Ice attacks deal +2% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/sapphirecutt4_ice.png,,,,,,
perkid_runeglassgem_arcaneadd_void,Abyssal Empowered,"Convert 50% of damage dealt to Arcane (If FOC is higher, replace weapon scaling with FOC, but at 55% scaling). Hits inflict Corrosion, dealing ${8 * perkMultiplier}% Void damage per second for 2s. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/items/runeglass/sapphirecutt4_void.png,,,,,,
perkid_runeglassgem_arcanesub_void,Abyssal Arcane Ward,+5% Arcane Damage Absorption. Your Void attacks deal +2% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/sapphirecutt4_void.png,,,,,,
perkid_runeglassgem_arcaneadd_lightning,Electrified Empowered,"Convert 50% of damage dealt to Arcane (If FOC is higher, replace weapon scaling with FOC, but at 55% scaling). Hits inflict Surge, dealing ${8 * perkMultiplier}% Lightning damage per second for 2s. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/items/runeglass/sapphirecutt4_lightning.png,,,,,,
perkid_runeglassgem_arcanesub_lightning,Electrified Arcane Ward,+5% Arcane Damage Absorption. Your Lightning attacks deal +2% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/sapphirecutt4_lightning.png,,,,,,
perkid_runeglassgem_arcaneadd_nature,Arboreal Empowered,"Convert 50% of damage dealt to Arcane (If FOC is higher, replace weapon scaling with FOC, but at 55% scaling). Hits inflict Poison, dealing ${8 * perkMultiplier}% Nature damage per second for 2s. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/items/runeglass/sapphirecutt4_nature.png,,,,,,
perkid_runeglassgem_arcanesub_nature,Arboreal Arcane Ward,+5% Arcane Damage Absorption. Your Nature attacks deal +2% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/sapphirecutt4_nature.png,,,,,,
perkid_runeglassgem_arcaneadd_arcane,Augmented Empowered,"Convert 50% of damage dealt to Arcane (If FOC is higher, replace weapon scaling with FOC, but at 55% scaling). Hits inflict Hex, dealing ${8 * perkMultiplier}% Arcane damage per second for 2s. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/items/runeglass/sapphirecutt4_arcane.png,,,,,,
perkid_runeglassgem_arcanesub_arcane,Empowered Arcane Ward,+5% Arcane Damage Absorption. Your Arcane attacks deal +2% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/sapphirecutt4_arcane.png,,,,,,
perkid_runeglassgem_arcaneadd_melee,Punishing Empowered,"Convert 50% of damage dealt to Arcane (If FOC is higher, replace weapon scaling with FOC, but at 55% scaling). Your melee attacks deal +2% damage. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/items/runeglass/sapphirecutt4_melee.png,,,,,,
perkid_runeglassgem_arcanesub_melee,Punishing Arcane Ward,+5% Arcane Damage Absorption. Your melee attacks deal +1% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/sapphirecutt4_melee.png,,,,,,
perkid_runeglassgem_arcaneadd_ranged,Sighted Empowered,"Convert 50% of damage dealt to Arcane (If FOC is higher, replace weapon scaling with FOC, but at 55% scaling). Your ranged attacks deal +2% damage. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/items/runeglass/sapphirecutt4_ranged.png,,,,,,
perkid_runeglassgem_arcanesub_ranged,Sighted Arcane Ward,+5% Arcane Damage Absorption. Your ranged attacks deal +1% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/sapphirecutt4_ranged.png,,,,,,
perkid_runeglassgem_lightningadd_heal,Leeching Electrified,"Convert 50% of damage dealt to Lightning (If INT is higher, replace weapon scaling with INT, but at 65% scaling). Heal for 3% of the damage you deal (2s cooldown). (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/items/runeglass/topazcutt4_health.png,,,,,,
perkid_runeglassgem_lightningsub_heal,Leeching Lightning Ward,+5% Lightning Damage Absorption. Heal for 1% of the damage you deal (2s cooldown). (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/topazcutt4_health.png,,,,,,
perkid_runeglassgem_lightningadd_stamina,Energized Electrified,"Convert 50% of damage dealt to Lightning (If INT is higher, replace weapon scaling with INT, but at 65% scaling). +4 Stamina on hit (3s cooldown). (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/items/runeglass/topazcutt4_stamina.png,,,,,,
perkid_runeglassgem_lightningsub_stamina,Energized Lightning Ward,+5% Lightning Damage Absorption. +1 Stamina on hit (3s cooldown). (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/topazcutt4_stamina.png,,,,,,
perkid_runeglassgem_lightningadd_mana,Siphoning Electrified,"Convert 50% of damage dealt to Lightning (If INT is higher, replace weapon scaling with INT, but at 65% scaling). +1.5 Mana on hit (2s cooldown). (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/items/runeglass/topazcutt4_mana.png,,,,,,
perkid_runeglassgem_lightningsub_mana,Siphoning Lightning Ward,+5% Lightning Damage Absorption. +0.8 Mana on hit (2s cooldown). (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/topazcutt4_mana.png,,,,,,
perkid_runeglassgem_lightningadd_fire,Ignited Electrified,"Convert 50% of damage dealt to Lightning (If INT is higher, replace weapon scaling with INT, but at 65% scaling. Hits inflict Burn, dealing ${8 * perkMultiplier}% Fire damage per second for 2s. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/items/runeglass/topazcutt4_fire.png,,,,,,
perkid_runeglassgem_lightningsub_fire,Ignited Lightning Ward,+5% Lightning Damage Absorption. Your Fire attacks deal +2% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/topazcutt4_fire.png,,,,,,
perkid_runeglassgem_lightningadd_ice,Frozen Electrified,"Convert 50% of damage dealt to Lightning (If INT is higher, replace weapon scaling with INT, but at 65% scaling). Hits inflict Frostburn, dealing ${8 * perkMultiplier}% Ice damage per second for 2s. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/items/runeglass/topazcutt4_ice.png,,,,,,
perkid_runeglassgem_lightningsub_ice,Frozen Lightning Ward,+5% Lightning Damage Absorption. Your Ice attacks deal +2% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/topazcutt4_ice.png,,,,,,
perkid_runeglassgem_lightningadd_void,Abyssal Electrified,"Convert 50% of damage dealt to Lightning (If INT is higher, replace weapon scaling with INT, but at 65% scaling). Hits inflict Corrosion, dealing ${8 * perkMultiplier}% Void damage per second for 2s. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/items/runeglass/topazcutt4_void.png,,,,,,
perkid_runeglassgem_lightningsub_void,Abyssal Lightning Ward,+5% Lightning Damage Absorption. Your Void attacks deal +2% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/topazcutt4_void.png,,,,,,
perkid_runeglassgem_lightningadd_lightning,Augmented Electrified,"Convert 50% of damage dealt to Lightning (If INT is higher, replace weapon scaling with INT, but at 65% scaling). Hits inflict Surge, dealing ${8 * perkMultiplier}% Lightning damage per second for 2s. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/items/runeglass/topazcutt4_lightning.png,,,,,,
perkid_runeglassgem_lightningsub_lightning,Electrified Lightning Ward,+5% Lightning Damage Absorption. Your Lightning attacks deal +2% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/topazcutt4_lightning.png,,,,,,
perkid_runeglassgem_lightningadd_nature,Arboreal Electrified,"Convert 50% of damage dealt to Lightning (If INT is higher, replace weapon scaling with INT, but at 65% scaling). Hits inflict Poison, dealing ${8 * perkMultiplier}% Nature damage per second for 2s. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/items/runeglass/topazcutt4_nature.png,,,,,,
perkid_runeglassgem_lightningsub_nature,Arboreal Lightning Ward,+5% Lightning Damage Absorption. Your Nature attacks deal +2% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/topazcutt4_nature.png,,,,,,
perkid_runeglassgem_lightningadd_arcane,Empowered Electrified,"Convert 50% of damage dealt to Lightning (If INT is higher, replace weapon scaling with INT, but at 65% scaling). Hits inflict Hex, dealing ${8 * perkMultiplier}% Arcane damage per second for 2s. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/items/runeglass/topazcutt4_arcane.png,,,,,,
perkid_runeglassgem_lightningsub_arcane,Empowered Lightning Ward,+5% Lightning Damage Absorption. Your Arcane attacks deal +2% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/topazcutt4_arcane.png,,,,,,
perkid_runeglassgem_lightningadd_melee,Punishing Electrified,"Convert 50% of damage dealt to Lightning (If INT is higher, replace weapon scaling with INT, but at 65% scaling). Your melee attacks deal +2% damage. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/items/runeglass/topazcutt4_melee.png,,,,,,
perkid_runeglassgem_lightningsub_melee,Punishing Lightning Ward,+5% Lightning Damage Absorption. Your melee attacks deal +1% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/topazcutt4_melee.png,,,,,,
perkid_runeglassgem_lightningadd_ranged,Sighted Electrified,"Convert 50% of damage dealt to Lightning (If INT is higher, replace weapon scaling with INT, but at 65% scaling). Your ranged attacks deal +2% damage. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/items/runeglass/topazcutt4_ranged.png,,,,,,
perkid_runeglassgem_lightningsub_ranged,Sighted Lightning Ward,+5% Lightning Damage Absorption. Your ranged attacks deal +1% damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/items/runeglass/topazcutt4_ranged.png,,,,,,
perkid_test_godmodemaxstamina,@PerkD_GodMode_MaxStamina_Name,@PerkID_GodMode_MaxStamina_Description,,https://nwdb.info/images/icons/perks/stamina1.png,,,,,,
perkid_test_godmodemaxcdr,Refreshing,Reduce max cooldowns by ${2.4 * perkMultiplier}%.,,https://nwdb.info/images/icons/perks/cdr1.png,,,,,,
perkid_mount_dismount_cleansing_any,Dismount Fortify Any,Dismount Fortify Any,,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_dismount_cleansing_voluntary,Dismount Fortify Voluntary,Dismount Fortify Voluntary,,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_dismount_cleansing_combat_small,Dismount Fortify Combat,Dismount Fortify Combat,,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_dismount_cleansing_combat_med,Dismount Fortify Any,Dismount Fortify Any,,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_dismount_cleansing_combat_large,Dismount Fortify Voluntary,Dismount Fortify Voluntary,,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_dismount_empowered_any,Dismount Fortify Combat,Dismount Fortify Combat,,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_dismount_empowered_voluntary,Dismount Fortify Any,Dismount Fortify Any,,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_dismount_empowered_combat_small,Dismount Fortify Voluntary,Dismount Fortify Voluntary,,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_dismount_empowered_combat_med,Dismount Fortify Combat,Dismount Fortify Combat,,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_dismount_empowered_combat_large,Dismount Fortify Any,Dismount Fortify Any,,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_dismount_fortify_any,Dismount Fortify Voluntary,Dismount Fortify Voluntary,,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_dismount_fortify_voluntary,Dismount Fortify Combat,Dismount Fortify Combat,,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_dismount_fortify_combat_small,Dismount Fortify Any,Dismount Fortify Any,,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_dismount_fortify_combat_med,Dismount Fortify Voluntary,Dismount Fortify Voluntary,,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_dismount_fortify_combat_large,Dismount Fortify Combat,Dismount Fortify Combat,,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_dismount_haste_any,Dismount Fortify Any,Dismount Fortify Any,,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_dismount_haste_voluntary,Dismount Fortify Voluntary,Dismount Fortify Voluntary,,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_dismount_haste_combat_small,Dismount Fortify Combat,Dismount Fortify Combat,,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_dismount_haste_combat_med,Dismount Fortify Any,Dismount Fortify Any,,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_dismount_haste_combat_large,Dismount Fortify Voluntary,Dismount Fortify Voluntary,,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_dismount_healing_any,Dismount Fortify Combat,Dismount Fortify Combat,,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_dismount_healing_voluntary,Dismount Fortify Any,Dismount Fortify Any,,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_dismount_healing_combat_small,Dismount Fortify Voluntary,Dismount Fortify Voluntary,,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_dismount_healing_combat_med,Dismount Fortify Combat,Dismount Fortify Combat,,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_dismount_healing_combat_large,Dismount Fortify Any,Dismount Fortify Any,,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_maxstamina1,Dash Capacity,+30% dash capacity. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_maxstamina2,Dash Capacity,+40% dash capacity. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_maxstamina3,Dash Capacity,+50% dash capacity. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_staminaregen1,Dash Recharge,+30% dash recharge rate. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_staminaregen2,Dash Recharge,+40% dash recharge rate. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_staminaregen3,Dash Recharge,+50% dash recharge rate. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_onroaddashmod1,On-Road Dash,+6% dash speed when on-road. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_onroaddashmod2,On-Road Dash,+8% dash speed when on-road. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_onroaddashmod3,On-Road Dash,+10% dash speed when on-road. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_offroaddashmod1,Off-Road Dash,+10% dash speed when off-road. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_offroaddashmod2,Off-Road Dash,+12% dash speed when off-road. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_offroaddashmod3,Off-Road Dash,+14% dash speed when off-road. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_summontimemod1,Summon Speed,+20% mount summon speed. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_summontimemod2,Summon Speed,+35% mount summon speed. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_summontimemod3,Summon Speed,+50% mount summon speed. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_falldamagemod1,Feathery Landing,-20% fall damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_falldamagemod2,Feathery Landing,-35% fall damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_falldamagemod3,Feathery Landing,-50% fall damage. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_encumbrancemod1,Heavy Mounting,Enables mounting when 10% overencumbered. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_encumbrancemod2,Heavy Mounting,Enables mounting when 20% overencumbered. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_mount_encumbrancemod3,Heavy Mounting,Enables mounting when 30% overencumbered. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/status/mountcooldown.png,,,,,,
perkid_stat_armorhighest,Magnify,Increases highest attribute.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_armor2highest,Amplify,Increases two highest attributes.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_weaponhighest,Magnify,Increases highest attribute.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_weapon2highest,Amplify,Increases two highest attributes.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_lifestaff_onlowbonusheal,Savior,Healing is increased by ${10 * perkMultiplier}% when you heal a target below 50% health. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/perks/fortifyextra.png,,,,,,
perkid_lifestaff_onremoveheal,Purifying Breeze,Heal for ${10 * perkMultiplier}% weapon damage every time you remove a debuff from an ally.,,https://nwdb.info/images/icons/perks/naturebane1.png,,,,,,
perkid_lifestaff_lowmanabonusheal,Desperate Prayer,When you are below 50% mana your heals are ${10 * perkMultiplier}% more effective. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/perks/instrument/icons_instrumentperk_spotlight.png,,,,,,
perkid_weapon_onexhaustdmg,Desperate Empower,+${5 * perkMultiplier}% damage and ${4.2 * perkMultiplier}% haste while exhausted.,,https://nwdb.info/images/icons/perks/rallyingrevive1.png,,,,,,
perkid_amulet_potionheal,Alchemist Reprieve,Improves the healing from potions by ${2 * perkMultiplier}%.,,https://nwdb.info/images/icons/perks/consumegain1.png,,,,,,
perkid_amulet_lowcooldown,Refreshing Recovery,When your health drops below 50% all your active abilities cooldowns are reset (90s cooldown). (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/perks/icemagic_perk6.png,,,,,,
perkid_earring_onpotiondmg,Empowering Toast,On Potion Drink: Gain 10% Empower for 8s (10s cooldown). (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_earring_onpotionfort,Fortifying Toast,On Potion Drink: Gain 20% Fortify for 8s (10s cooldown). (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_earring_onheartheal,Healing Heart,On Heartrune: Heal for ${10 * perkMultiplier}% your max health.,,https://nwdb.info/images/icons/perks/exhilarate1.png,,,,,,
perkid_ring_onhealhot,Healing Breeze,"On Heal: For 6s heal target for ${8 * perkMultiplier}% weapon damage each second. (10s cooldown per target, healing breeze base potency reduced by 35% if applied to self). (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/perks/regenhealth1.png,,,,,,
perkid_ring_onremoveheal,Purifying,When you remove a debuff from an ally heal for ${10 * perkMultiplier}% weapon damage.,,https://nwdb.info/images/icons/perks/cleric1.png,,,,,,
perkid_ring_onheartremovebuffs,Purifying Heart,On Heartrune: Lose all debuffs.,,https://nwdb.info/images/icons/perks/benevolentsmite1.png,,,,,,
perkid_armor_health,Health,Increase max health by ${0.8 * perkMultiplier}% of the base value.,,https://nwdb.info/images/icons/perks/health1.png,,,,,,
perkid_armor_defbasic,Enchanted Ward,-${2 * perkMultiplier}% damage from light and heavy attacks.,,https://nwdb.info/images/icons/perks/lostbane1.png,,,,,,
perkid_armor_defgrit,Grit Ward,-${1 * perkMultiplier}% damage while under the effects of grit.,,https://nwdb.info/images/icons/perks/siegeward1.png,,,,,,
perkid_armor_conditioning_slash,Slash Conditioning,+5% Slash Damage Absorption for 5s after taking Slash damage (Each item with this perk stacks). (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/perks/slashdmg1.png,,,,,,
perkid_armor_conditioning_thrust,Thrust Conditioning,+5% Thrust Damage Absorption for 5s after taking Thrust damage (Each item with this perk stacks). (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/perks/thrust1.png,,,,,,
perkid_armor_conditioning_strike,Strike Conditioning,+5% Strike Damage Absorption for 5s after taking Strike damage (Each item with this perk stacks). (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/perks/strikedmg1.png,,,,,,
perkid_armor_dmgfire,Fire Harnessing,+${1 * perkMultiplier}% fire damage.,,https://nwdb.info/images/icons/perks/firedmg1.png,,,,,,
perkid_armor_dmgice,Ice Harnessing,+${1 * perkMultiplier}% ice damage.,,https://nwdb.info/images/icons/perks/icedmg1.png,,,,,,
perkid_armor_dmglightning,Lightning Harnessing,+${1 * perkMultiplier}% lightning damage.,,https://nwdb.info/images/icons/perks/lightningdmg1.png,,,,,,
perkid_armor_dmgvoid,Void Harnessing,+${1 * perkMultiplier}% void damage.,,https://nwdb.info/images/icons/perks/voiddmg1.png,,,,,,
perkid_armor_dmgnature,Nature Harnessing,+${1 * perkMultiplier}% nature damage.,,https://nwdb.info/images/icons/perks/naturedmg1.png,,,,,,
perkid_armor_dmgarcane,Arcane Harnessing,+${1 * perkMultiplier}% arcane damage.,,https://nwdb.info/images/icons/perks/arcanedmg1.png,,,,,,
perkid_shield_kite_onblockheal,Healing Defense,On Block: Heal for ${1.67 * perkMultiplier}% base health (3s cooldown).,,https://nwdb.info/images/icons/perks/lifeleech1.png,,,,,,
perkid_shield_kite_onblockdmg,Counter Attack,On Block: Gain a 30% Empower for 4s. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/perks/rend1.png,,,,,,
perkid_bags_bonustown,Town Loyality,Increase territory standing by ${5 * perkMultiplier}%.,,https://nwdb.info/images/icons/perks/factiongain1.png,,,,,,
perkid_stat_roundshield,Shield Aggression,+${1 * perkMultiplier}% base damage.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_kiteshield,Refreshing Defense,Gain ${-1 * perkMultiplier}% cooldown reduction.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_stat_towershield,Shield Defense,${1 * perkMultiplier}% damage reduction.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_heavyhead,Hard Head,PvP Only: Receive 20% less damage from critical hits. This helm's weight is reduced by 6%. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_heavychest,Dark Reinforced,Your armor is increased by 20%. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_heavyhands,Magnetic,"Crit chance increased by 50%, but crit damage reduced by up to 30%. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_heavylegs,Unending Freedom,"Stun, Slow, and Root effects base duration is reduced by 20%. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_heavyfeet,Unmovable,You cannot be displaced.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_mediumhead,Shrug off,Reduce the base duration of non-crowd controlling debuffs on you by 20%. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_mediumchest,Highly Refreshing,Reduces max cooldowns by 8%. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_mediumhands,Ghoul's Touch,"When you hit a foe that is below half health, transfer one debuff (3s cooldown).",,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_mediumlegs,Well Rounded,+11 to all attributes.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_mediumfeet,Speedy,"Base duration of hastes on you is increased by 50%, and deal 10% more base damage while hasted. (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_lighthead,Brilliance,Increase max mana by 100% of the base value. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_lightchest,Weightless,This armor is weightless.,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_lighthands,Quickdraw,You're immune to damage for 0.5s after you weapon swap (12s cooldown).,,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_lightlegs,Reinforced Kneecaps,Incoming ranged attacks deal 13% less damage to you. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
perkid_artifact_set1_lightfeet,Shirking Blessing,"Successfully dodging an attack, gives you 15% empower and 25% fortify for 5s, you are also healed for 200 + 2% of your max hp (1s cooldown). (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/misc/icon_attribute_arrow.png,,,,,,
