"Icon","Perk ID","Name","Description","Type","Craft Mod","Item Class","Exclusive Labels","Exclude Item Class","Is Stackable Ability","Affix","Applied Prefix","Applied Suffix","Category","Channel","Combat Status","Condition Event","Day Phases","Deprecated Perk Id","Display Name","Equip Ability","Exclude From Trading Post","Fishing Water Type","Group Name","Icon Path","Includes","Item Class GSBonus","Item Perk Conflicts Loc Text","Name Priority","Only In Open World","Open World Only Override Game Modes","Scaling Per Gear Score","Scaling Per Gear Score Attributes","Schedule ID","Secondary Effect Display Name","Sorting","Stat Display Text","Territory Id","Tier","Weapon Tag","World Tags","ABABleed","ABACurse","ABADisease","ABAFrostbite","ABAPoison","ABSAcid","ABSArcane","ABSCorruption","ABSFire","ABSIce","ABSLightning","ABSNature","ABSSiege","ABSSlash","ABSStandard","ABSStrike","ABSThrust","ABSVitals Category","AFAAcid","AFABleed","AFABlight","AFACurse","AFADisease","AFAFrostbite","AFAPoison","Additional Damage","Affliction Damage","Affliction Multiplier","Append To Tooltip","Attribute Modifiers","Attribute Placing Mods","BLAArcane","BLACorruption","BLAFire","BLAIce","BLALightning","BLANature","BLASiege","BLASlash","BLAStandard","BLAStrike","BLAThrust","Base Damage Modifier","Base Damage Type","DMGAcid","DMGArcane","DMGCorruption","DMGFire","DMGIce","DMGLightning","DMGNature","DMGSiege","DMGSlash","DMGStandard","DMGStrike","DMGThrust","DMGVitals Category","Damage Percentage","Damage Type","Disable Durability Loss","Durability Mod","Effect Duration Multiplier","Effect Mod Multiplier","Encumbrance","Fall Damage Mod","Fast Travel Encumbrance Mod","Fish Rarity Roll Modifier","Fish Size Roll Modifier","Fishing Line Strength","Gathering Efficiency","Heal Mod","Health Rate","Is Additive Damage","MODConstitution","MODDexterity","MODFocus","MODIntelligence","MODStrength","MP  Final Note Perfect XPBonus","MP  Group XPBonus","MP  Ignore Missed Notes","MP  Opening Notes Perfect","MP  Rake Reduction","MP  Solo XPBonus","Mana Rate","Max Cast Distance","Max Health Mod","Max Mana Mod","Max Mount Stamina","Max Stamina Mod","Mount Bonus Encumbrance Mod","Mount Off Road Dash Speed Mod","Mount On Road Dash Speed Mod","Mount Stamina Rate","Mount Summon Time Mod","Move Speed Mod","Prefer Higher Scaling","RESAcid","RESBlight","RESCurse","RESPoison","Scaling Dexterity","Scaling Focus","Scaling Intelligence","Scaling Strength","Stamina Cost ID","Stamina Cost Multiplier","Stamina Damage Modifier","Stamina Rate","Status Effect","Status ID","Summer Fish Rarity Roll Modifier","Territory Standing Mod","Use Affix Scaling On Base Damage","Use Count Multiplier","Use Weapon Attribute Scaling","WKNAcid","WKNArcane","WKNCorruption","WKNFire","WKNIce","WKNLightning","WKNNature","WKNSiege","WKNSlash","WKNStandard","WKNStrike","WKNThrust","Weapon Effect Type","Weight Multiplier"
"","PerkID_Conqueror_IceGauntlet_FrostAura","Frostborn   ","You and all allies within {[8.500000]}m gain {[0.300000 * 100]}% fire damage absorption and base damage of Ice attacks is increased by {[0.200000 * 100]}%. Hitting targets within the frost aura inflicts them with a stacking {[-0.050000 * -100]}% slow for {[3.000000]}s. (Max {[6.000000]} stacks)","Generated","","IceMagic","Conqueror","","false","","","","","1","","OnUnsheathed","","","PerkID_Conqueror_IceGauntlet_FrostAura_Name","Global_Conqueror_IceGauntlet_FrostAura, Global_Conqueror_IceGauntlet_FrostAura_Windchill, Global_ConquerorWeapon","1","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/seasonsrewards/seasonalserver/icon_perk_conqueror.webp","","","","","true","War","","","","","Conqueror","","","0","","SeasonalServer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","PerkID_Conqueror_FireStaff_BurnAura","Charred   ","Spawn a {[8.500000]}m aura around you that inflicts {[-0.200000 * -100]}% burn to enemies inside. Hitting targets in the aura will increase the potency of the burn by 5% per stack for {[4.000000]}s (Max {[20.000000]} stacks).","Generated","","FireStaff","Conqueror","","false","","","","","1","","OnUnsheathed","","","PerkID_Conqueror_FireStaff_BurnAura_Name","Global_Conqueror_FireStaff_BurnAura, Global_Conqueror_FireStaff_BurnAura_PotencyBonus, Global_ConquerorWeapon","1","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/seasonsrewards/seasonalserver/icon_perk_conqueror.webp","","","","","true","War","","","","","Conqueror","","","0","","SeasonalServer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","PerkID_Conqueror_Hatchet_CombustibleCombustion","Combustion   ","Hitting a target with a ranged hatchet attack will inflict combustible, at {[3.000000]} stacks, the next ranged hit will trigger an explosion consuming the stacks and dealing a burst of damage to all targets nearby targets, dealing {[-2.500000 * -100]}% weapon damage.","Generated","","Hatchet","Conqueror","","false","","","","","1","","OnUnsheathed","","","PerkID_Conqueror_Hatchet_CombustibleCombustion_Name","Global_Conqueror_Hatchet_CombustibleCombustion, Global_Conqueror_Hatchet_CombustibleCombustion_StackTracker, Global_ConquerorWeapon","1","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/seasonsrewards/seasonalserver/icon_perk_conqueror.webp","","","","","true","War","","","","","Conqueror","","","0","","SeasonalServer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","PerkID_Conqueror_Spear_Embiggen","Embiggen   ","Spear's melee abilities cause you to grow in size to cover more area with the attacks, your crit damage is increased by {[0.130000 * 100]}%, and Vault Kick is extra kicky and knocks down targets.","Generated","","Spear","Conqueror","","false","","","","","1","","OnUnsheathed","","","PerkID_Conqueror_Spear_Embiggen_Name","Global_Conqueror_Spear_VaultKick, Global_Conqueror_Spear_CritDmg, Global_ConquerorWeapon","1","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/seasonsrewards/seasonalserver/icon_perk_conqueror.webp","","","","","true","War","","","","","Conqueror","","","0","","SeasonalServer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","PerkID_Conqueror_MeleeWeapon_DodgeSuppressant","Dodge Suppressant   ","Melee ability hits against a target that is below {[50.000000]}% health will inflict them with Sluggish, preventing them from dodging for {[2.000000]}s or until they hit a target. ({[20.000000]}s cooldown per target)","Generated","","Melee","Conqueror","Shield","false","","","","","1","","OnUnsheathed","","","PerkID_Conqueror_MeleeWeapon_DodgeSuppressant_Name","Global_Conqueror_MeleeWeapon_DodgeSuppressant, Global_ConquerorWeapon","1","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/seasonsrewards/seasonalserver/icon_perk_conqueror.webp","","","","","true","War","","","","","Conqueror","","","0","","SeasonalServer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","PerkID_Conqueror_Greatsword_CrescentWave","Crescent Wave   ","While above 50% health, heavy attacks cast a projectile forward dealing {[1.500000 * 100]}% weapon damage. Each wave costs {[20.000000]} mana.","Generated","","GreatSword","Conqueror","","false","","","","","1","","OnUnsheathed","","","PerkID_Conqueror_Greatsword_CrescentWave_Name","Global_Conqueror_Greatsword_CrescentWave, Global_ConquerorWeapon","1","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/seasonsrewards/seasonalserver/icon_perk_conqueror.webp","","","","","true","War","","","","","Conqueror","","","0","","SeasonalServer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","PerkID_Conqueror_Longsword_ShieldlessAgility","Unfettered Agility   ","While in light or medium equip load without a shield, dodge cost is reduced by 20% for the first dodge within {[1.000000]}s after hitting a target. Dodging a melee attack grants {[0.200000 * 100]}% haste for {[2.000000]}s and {[0.500000 * 100]}% slash damage empower for your next attack within {[2.000000]}s. However, you always take {[-0.200000 * -100]}% more damage.","Generated","","Sword","Conqueror","Shield","false","","","","","1","","OnUnsheathed","","","PerkID_Conqueror_Longsword_ShieldlessAgility_Name","Global_Conqueror_Longsword_ShieldlessAgility_HitStaminaCostTracker, Global_Conqueror_Longsword_ShieldlessAgility_SuccessfulDodge, Global_ConquerorWeapon","1","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/seasonsrewards/seasonalserver/icon_perk_conqueror.webp","","","","","true","War","","","","","Conqueror","","","0","","SeasonalServer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","PerkID_Conqueror_Armor_SwarmDefense","Swarm Defense   ","When {[3.000000]} or more enemies are nearby, Increase armor by {[0.100000 * 100]}% per nearby enemy, but your healing is also reduced by {[-0.020000 * -100]}% per nearby enemy ({[10.000000]} enemies max)","Generated","","Armor","Conqueror","Shield","true","Affix_ConquerorArmor","","","","1","","OnEquip","","","PerkID_Conqueror_Armor_SwarmDefense_Name","Global_Conqueror_Armor_SwarmDefense","1","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/seasonsrewards/seasonalserver/icon_perk_conqueror.webp","","","","","true","War","","","","","Conqueror","","","0","","SeasonalServer","0","0","0","0","0","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","Affix_ConquerorArmor","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_Conqueror_Musket_LimbDebilitation","Appendage's Detriment   ","Headshots inflict {[-0.200000 * -100]}% Exhaust for {[3.000000]}s. For {[3.000000]}s after a leg shot, the target will deal {[-0.100000 * -100]}% of their max health worth of damage to themselves whenever they dodge.","Generated","","Musket","Conqueror","","false","","","","","1","","OnUnsheathed","","","PerkID_Conqueror_Musket_LimbDebilitation_Name","Global_Conqueror_Musket_LimbDebilitation_Headshot, Global_Conqueror_Musket_LimbDebilitation_Legshot, Global_ConquerorWeapon","1","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/seasonsrewards/seasonalserver/icon_perk_conqueror.webp","","","","","true","War","","","","","Conqueror","","","0","","SeasonalServer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","PerkID_Conqueror_Flail_Disease","Plagued Quarrel   ","Attacks inflict a stack of {[-0.050000 * -100]}% incoming and {[-0.025000 * -100]}% outgoing disease for {[4.000000]}s (Max {[5.000000]} Stacks). Attacking a blocking target will consume {[1.000000]} stack, dealing {[-0.300000 * -100]}% weapon damage for each consumed stack.","Generated","","Flail","Conqueror","Shield","false","","","","","1","","OnUnsheathed","","","PerkID_Conqueror_Flail_Disease_Name","Global_Conqueror_Flail_DiseaseStacks, Global_Conqueror_Flail_DiseaseConsumption, Global_ConquerorWeapon","1","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/seasonsrewards/seasonalserver/icon_perk_conqueror.webp","","","","","true","War","","","","","Conqueror","","","0","","SeasonalServer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","PerkID_Conqueror_Greataxe_UndeadLostMonarch","Rampage   ","Hitting a target with a heavy attack will transform you into a hulking Lost Monarch. ({[15.000000]}s cooldown). While tranformed you gain {[0.350000 * 100]}% armor for {[10.000000]}s, and your abilities trigger a void chain that bounces between close targets and deals {[-0.300000 * -100]}% weapon damage ({[2.000000]}s cooldown).","Generated","","2HAxe","Conqueror","","false","","","","","1","","OnUnsheathed","","","PerkID_Conqueror_Greataxe_UndeadLostMonarch_Name","Global_Conqueror_Greataxe_UndeadLostMonarch, Global_Conqueror_Greataxe_UndeadLostMonarch_Chain, Global_ConquerorWeapon","1","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/seasonsrewards/seasonalserver/icon_perk_conqueror.webp","","","","","true","War","","","","","Conqueror","","","0","","SeasonalServer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","PerkID_Conqueror_LifeStaff_SupportiveHeals","Life Support   ","Life Staff outgoing healing is increased by {[0.350000 * 100]}% when not affected by any Life Staff HoTs. You also spawn a persistent healing aura around yourself that will persistently heal nearby allies, excluding self. When light attacks pass through allies, their stamina and mana regen rate is increased by {[0.250000 * 100]}% for {[3.000000]}s.","Generated","","LifeStaff","Conqueror","","false","","","","","1","","OnUnsheathed","","","PerkID_Conqueror_LifeStaff_SupportiveHeals_Name","Global_Conqueror_LifeStaff_SupportiveHeals, Global_ConquerorWeapon","1","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/seasonsrewards/seasonalserver/icon_perk_conqueror.webp","","","","","true","War","","","","","Conqueror","","","0","","SeasonalServer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","PerkID_Conqueror_VoidGauntlet_HarvestDamage","Harvester's Retribution   ","While using Harvest Essence, deal periodic pulses of damage to all enemies within {[5.000000]}m, dealing {[-0.400000 * -100]}% base weapon damage and triggering {[0.500000 * 100]}% lifesteal based on the damage dealt.","Generated","","VoidGauntlet","Conqueror","","false","","","","","1","","OnUnsheathed","","","PerkID_Conqueror_VoidGauntlet_HarvestDamage_Name","Global_Conqueror_VoidGauntlet_HarvestDamage, Global_ConquerorWeapon","1","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/seasonsrewards/seasonalserver/icon_perk_conqueror.webp","","","","","true","War","","","","","Conqueror","","","0","","SeasonalServer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","PerkID_Conqueror_Rapier_HasteWhenFacingTarget","Scramble   ","Gain {[0.150000 * 100]}% haste while facing a target within {[6.000000 * 2]}m, and abilities that propel the player forward gain increased movement distance when facing an enemy. At 200 DEX, the distance is increased.","Generated","","Rapier","Conqueror","","false","","","","","1","","OnUnsheathed","","","PerkID_Conqueror_Rapier_HasteWhenFacingTarget_Name","Global_Conqueror_Rapier_HasteWhenFacingTarget, Global_ConquerorWeapon","1","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/seasonsrewards/seasonalserver/icon_perk_conqueror.webp","","","","","true","War","","","","","Conqueror","","","0","","SeasonalServer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","PerkID_EtherealWeapon","Ethereal Weapon   ","This weapon is Drop on Death and grants you access to special materials when completing Darkness Events.","Generated","","EquippableMainHand, EquippableTwoHand, Shield","","","false","Affix_EtherealWeapon","","","","1","","OnUnsheathed","","","PerkID_EtherealWeapon_Name","Global_EtherealWeapon","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/seasonsrewards/seasonalserver/icon_perk_ethereal.webp","","","","","true","War","","","","","Ethereal","","","0","","SeasonalServer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","Status_Perk_EtherealWeapon","Affix_EtherealWeapon","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_EtherealShield","PerkID_EtherealShield_Name   ","PerkID_EtherealShield_Description","Generated","","EquippableMainHand, EquippableTwoHand, Shield","","","","Affix_EtherealShield","","","","1","","OnEquip","","","PerkID_EtherealShield_Name","","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/seasonsrewards/seasonalserver/icon_perk_ethereal.webp","","","","","true","War","","","","","Ethereal","","","0","","SeasonalServer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","Status_Perk_EtherealWeapon","Affix_EtherealShield","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_EtherealArmor","Ethereal Armor   ","This armor is Drop on Death and grants you access to special materials when looting containers while inside elite POIs.","Generated","","Armor","","","","Affix_EtherealArmor","","","","1","","OnEquip","","","PerkID_EtherealArmor_Name","","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/seasonsrewards/seasonalserver/icon_perk_ethereal.webp","","","","","true","War","","","","","Ethereal","","","0","","SeasonalServer","0","0","0","0","0","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","Status_Perk_EtherealArmor","Affix_EtherealArmor","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_EtherealJewelry","Ethereal Jewelry   ","This jewelry is Drop on Death and grants you access to special materials when killing enemies inside Elite POIs.","Generated","","EquippableToken, EquippableRing, EquippableAmulet","","","","Affix_EtherealJewelry","","","","1","","OnEquip","","","PerkID_EtherealJewelry_Name","","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/seasonsrewards/seasonalserver/icon_perk_ethereal.webp","","","","","true","War","","","","","Ethereal","","","0","","SeasonalServer","0","0","0","0","0","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","Status_Perk_EtherealJewelry","Affix_EtherealJewelry","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_EtherealMining","Ethereal Mining   ","This pickaxe is Drop on Death and grants you access to special materials when mining.","Generated","","PickAxe","","","","Affix_EtherealMining","","","","1","","OnEquip","","","PerkID_EtherealMining_Name","","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/seasonsrewards/seasonalserver/icon_perk_ethereal.webp","","","","","true","War","","","","","Ethereal","","","0","","SeasonalServer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","Status_Perk_EtherealMining","Affix_EtherealMining","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_EtherealLogging","Ethereal Logging   ","This logging axe is Drop on Death and grants you access to special materials when logging.","Generated","","LoggingAxe","","","","Affix_EtherealLogging","","","","1","","OnEquip","","","PerkID_EtherealLogging_Name","","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/seasonsrewards/seasonalserver/icon_perk_ethereal.webp","","","","","true","War","","","","","Ethereal","","","0","","SeasonalServer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","Status_Perk_EtherealLogging","Affix_EtherealLogging","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_EtherealSkinning","Ethereal Skinning   ","This skinning knife is Drop on Death and grants you access to special materials when skinning.","Generated","","SkinningKnife","","","","Affix_EtherealSkinning","","","","1","","OnEquip","","","PerkID_EtherealSkinning_Name","","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/seasonsrewards/seasonalserver/icon_perk_ethereal.webp","","","","","true","War","","","","","Ethereal","","","0","","SeasonalServer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","Status_Perk_EtherealSkinning","Affix_EtherealSkinning","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_EtherealHarvesting","Ethereal Harvesting   ","This sickle is Drop on Death and grants you access to special materials when harvesting.","Generated","","Sickle","","","","Affix_EtherealHarvesting","","","","1","","OnEquip","","","PerkID_EtherealHarvesting_Name","","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/seasonsrewards/seasonalserver/icon_perk_ethereal.webp","","","","","true","War","","","","","Ethereal","","","0","","SeasonalServer","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","Status_Perk_EtherealHarvesting","Affix_EtherealHarvesting","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_Amulet_DodgeBurn_DurRed","Stop, Drop, and Roll   ","Dodging will reduce the current duration of all Burn damage over time effects on you by {[-0.250000 * -100]}%.","Generated","PerkItem_Amulet_DodgeBurn_DurRed","EquippableAmulet","DebuffDur","","false","","","","","1","","OnActive","","","PerkID_Amulet_DodgeBurn_DurRed_Name","Global_Amulet_AfterDodge_BurnDurRed","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/perks/fireward1.webp","Trinket","","","","false","","","","","","Armor","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","PerkID_Weapon_RendingStacks","Sundering Stacks   ","Once every {[0.500000]}s, attack inflicts a stack of {[-0.040000 * -100]}% Rend, each stack lasting {[6.000000]}s. (Max {[5.000000]} stacks)","Generated","PerkItem_Weapon_RendingStacks","EquippableMainHand, EquippableTwoHand","Elemental","Shield","false","","","","","1","","OnUnsheathed","","","PerkID_Weapon_RendingStacks_Name","Global_Weapon_RendingStacks","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/perks/keen1.webp","","","","","false","","","","","","Weapon","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","PerkID_Feet_HasteOnVault","Hardcore Parkour   ","Gain {[0.180000 * 100]}% haste for {[5.000000]}s after triggering a traversal action.","Generated","PerkItem_Feet_HasteOnVault","EquippableFeet","Proc","","false","","","","","1","","OnActive","","","PerkID_Feet_HasteOnVault_Name","Global_Feet_HasteOnVault","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/perks/unstoppable1.webp","","","","","false","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","PerkID_Weapon_Melee_AlternateAttacks","Alternating Enchantment   ","Hitting with a basic attack will increase the base damage of the next ability hit within {[5.000000]}s by {[0.100000 * 100]}%, and hitting with an ability will increase the base damage of the next basic attack within {[5.000000]}s by {[0.100000 * 100]}%.","Generated","PerkItem_Weapon_Melee_AlternateAttacks","Melee","DmgCon","Shield","false","","","","","1","","OnUnsheathed","","","PerkID_Weapon_Melee_AlternateAttacks_Name","Global_Weapon_Melee_AltternateAttacks_Basic_Proc, Global_Weapon_Melee_AltternateAttacks_Basic_Dmg, Global_Weapon_Melee_AltternateAttacks_Ability_Proc, Global_Weapon_Melee_AltternateAttacks_Ability_Dmg","","","","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/perks/damagebasic1.webp","","","","","false","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
